ID,名称,装备位,说明,大图标,小图标,绑定,允许出售,价格id,状态ID,基础属性ID,升级属性分配比例ID,星级,觉醒后装备ID,觉醒消耗ID,武器ID,战斗力初值,战斗力倍数,战斗力系数,觉醒描述
26084,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26085,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26085,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27080,伊阿宋之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27081,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27081,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27082,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27082,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27083,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27083,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27084,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27084,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27085,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27085,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21090,三叉戟,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21091,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21091,海皇三叉戟,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21092,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21092,海皇三叉戟,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21093,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21093,海皇三叉戟,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21094,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21094,海皇三叉戟,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21095,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21095,海皇三叉戟,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22090,海豚护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22091,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22091,海皇护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22092,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22092,海皇护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22093,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22093,海皇护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22094,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22094,海皇护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22095,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22095,海皇护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23090,拨浪护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23091,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23091,裂地护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23092,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23092,裂地护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23093,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23093,裂地护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23094,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23094,裂地护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23095,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23095,裂地护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24090,鲨皮护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24091,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24091,海皇腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24092,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24092,海皇腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24093,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24093,海皇腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24094,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24094,海皇腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24095,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24095,海皇腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25090,鳍形之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25091,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25091,破浪之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25092,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25092,破浪之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25093,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25093,破浪之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25094,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25094,破浪之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25095,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25095,破浪之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26090,风暴护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26091,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26091,飓风护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26092,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26092,飓风护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26093,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26093,飓风护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26094,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26094,飓风护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26095,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26095,飓风护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27090,水仙女之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27091,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27091,海皇后神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27092,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27092,海皇后神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27093,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27093,海皇后神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27094,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27094,海皇后神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27095,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27095,海皇后神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21100,胜利之矛,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21101,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21101,女战神之矛,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21102,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21102,女战神之矛,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21103,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21103,女战神之矛,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21104,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21104,女战神之矛,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21105,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21105,女战神之矛,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22100,夜莺护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22101,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22101,神鸮护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22102,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22102,神鸮护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22103,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22103,神鸮护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22104,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22104,神鸮护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22105,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22105,神鸮护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23100,激斗护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23101,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23101,训导护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23102,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23102,训导护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23103,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23103,训导护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23104,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23104,训导护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23105,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23105,训导护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24100,智慧腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24101,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24101,女战神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24102,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24102,女战神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24103,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24103,女战神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24104,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24104,女战神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24105,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24105,女战神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25100,卓立之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25101,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25101,独行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25102,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25102,独行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25103,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25103,独行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25104,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25104,独行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25105,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25105,独行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26100,胜利护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26101,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26101,美杜莎护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26102,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26102,美杜莎护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26103,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26103,美杜莎护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26104,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26104,美杜莎护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26105,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26105,美杜莎护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27100,和平之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27101,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27101,庇护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27102,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27102,庇护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27103,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27103,庇护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27104,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27104,庇护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27105,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27105,庇护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21110,渡鸦神杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21111,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21111,双蛇神杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21112,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21112,双蛇神杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21113,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21113,双蛇神杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21114,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21114,双蛇神杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21115,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21115,双蛇神杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22110,守望护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22111,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22111,竞技神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22112,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22112,竞技神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22113,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22113,竞技神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22114,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22114,竞技神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22115,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22115,竞技神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23110,牧者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23111,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23111,神使护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23112,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23112,神使护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23113,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23113,神使护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23114,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23114,神使护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23115,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23115,神使护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24110,迅捷腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24111,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
