ID,名称,装备位,说明,大图标,小图标,绑定,允许出售,价格id,状态ID,基础属性ID,升级属性分配比例ID,星级,觉醒后装备ID,觉醒消耗ID,武器ID,战斗力初值,战斗力倍数,战斗力系数,觉醒描述
24081,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24082,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24082,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24083,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24083,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24084,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24084,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24085,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24085,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25080,远行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25081,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25081,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25082,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25082,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25083,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25083,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25084,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25084,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25085,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25085,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26080,叛国者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26081,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26081,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26082,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26082,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26083,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26083,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26084,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26084,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26085,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26085,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27080,伊阿宋之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27081,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27081,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27082,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27082,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27083,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27083,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27084,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27084,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27085,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27085,毒妇之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21090,埃兰战斧(波塞冬),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21091,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21091,亚述狂战斧(波塞冬),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21092,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21092,亚述狂战斧(波塞冬),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21093,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21093,亚述狂战斧(波塞冬),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21094,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21094,亚述狂战斧(波塞冬),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21095,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21095,亚述狂战斧(波塞冬),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22090,暴狂者护肩(波塞冬),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22091,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22091,吐火罗护肩(波塞冬),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22092,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22092,吐火罗护肩(波塞冬),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22093,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22093,吐火罗护肩(波塞冬),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22094,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22094,吐火罗护肩(波塞冬),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22095,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22095,吐火罗护肩(波塞冬),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23090,支配护手(波塞冬),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23091,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23091,新月护手(波塞冬),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23092,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23092,新月护手(波塞冬),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23093,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23093,新月护手(波塞冬),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23094,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23094,新月护手(波塞冬),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23095,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23095,新月护手(波塞冬),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24090,嗜欲者护腰(波塞冬),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24091,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24091,帕提亚护腰(波塞冬),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24092,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24092,帕提亚护腰(波塞冬),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24093,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24093,帕提亚护腰(波塞冬),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24094,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24094,帕提亚护腰(波塞冬),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24095,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24095,帕提亚护腰(波塞冬),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25090,巡游者护靴(波塞冬),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25091,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25091,俾路支护靴(波塞冬),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25092,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25092,俾路支护靴(波塞冬),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25093,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25093,俾路支护靴(波塞冬),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25094,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25094,俾路支护靴(波塞冬),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25095,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25095,俾路支护靴(波塞冬),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26090,列王护身符(波塞冬),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26091,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26091,先知护身符(波塞冬),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26092,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26092,先知护身符(波塞冬),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26093,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26093,先知护身符(波塞冬),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26094,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26094,先知护身符(波塞冬),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26095,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26095,先知护身符(波塞冬),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27090,帝权之戒(波塞冬),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27091,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27091,善神之戒(波塞冬),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27092,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27092,善神之戒(波塞冬),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27093,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27093,善神之戒(波塞冬),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27094,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27094,善神之戒(波塞冬),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27095,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27095,善神之戒(波塞冬),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21100,埃兰战斧(雅典娜),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21101,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21101,亚述狂战斧(雅典娜),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21102,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21102,亚述狂战斧(雅典娜),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21103,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21103,亚述狂战斧(雅典娜),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21104,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21104,亚述狂战斧(雅典娜),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21105,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21105,亚述狂战斧(雅典娜),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22100,暴狂者护肩(雅典娜),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22101,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22101,吐火罗护肩(雅典娜),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22102,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22102,吐火罗护肩(雅典娜),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22103,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22103,吐火罗护肩(雅典娜),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22104,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22104,吐火罗护肩(雅典娜),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22105,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22105,吐火罗护肩(雅典娜),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23100,支配护手(雅典娜),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23101,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23101,新月护手(雅典娜),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23102,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23102,新月护手(雅典娜),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23103,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23103,新月护手(雅典娜),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23104,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23104,新月护手(雅典娜),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23105,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23105,新月护手(雅典娜),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24100,嗜欲者护腰(雅典娜),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24101,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24101,帕提亚护腰(雅典娜),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24102,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24102,帕提亚护腰(雅典娜),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24103,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24103,帕提亚护腰(雅典娜),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24104,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24104,帕提亚护腰(雅典娜),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24105,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24105,帕提亚护腰(雅典娜),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25100,巡游者护靴(雅典娜),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25101,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25101,俾路支护靴(雅典娜),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25102,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25102,俾路支护靴(雅典娜),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25103,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25103,俾路支护靴(雅典娜),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25104,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25104,俾路支护靴(雅典娜),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25105,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25105,俾路支护靴(雅典娜),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26100,列王护身符(雅典娜),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26101,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26101,先知护身符(雅典娜),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26102,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26102,先知护身符(雅典娜),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26103,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26103,先知护身符(雅典娜),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26104,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26104,先知护身符(雅典娜),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26105,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26105,先知护身符(雅典娜),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27100,帝权之戒(雅典娜),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27101,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27101,善神之戒(雅典娜),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27102,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27102,善神之戒(雅典娜),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27103,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27103,善神之戒(雅典娜),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27104,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27104,善神之戒(雅典娜),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27105,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
